defense_ranker,defense_name_display,defense_age,defense_team_name_abbr,defense_pos,defense_games,defense_games_started,defense_def_int,defense_def_targets,defense_def_cmp,defense_def_cmp_pct,defense_def_cmp_yds,defense_def_yds_per_cmp,defense_def_yds_per_target,defense_def_cmp_td,defense_def_pass_rating,defense_def_tgt_yds_per_att,defense_def_air_yds,defense_def_yac,defense_blitzes,defense_qb_hurry,defense_qb_knockdown,defense_def_batted_passes,defense_sacks,defense_pressures,defense_tackles_combined,defense_tackles_missed,defense_tackles_missed_pct,defense_awards
342.0,Deon Bush,28.0,CHI,DB,14.0,4.0,2.0,23.0,9.0,39.1,127.0,14.1,5.5,1.0,36.0,15.8,85.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,9.1,
343.0,Tevaughn Campbell,28.0,LAC,RCB,16.0,7.0,0.0,61.0,44.0,72.1,558.0,12.7,9.1,1.0,105.8,11.3,364.0,194.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,16.7,
344.0,Zaire Franklin,25.0,IND,RLB,17.0,11.0,1.0,14.0,11.0,78.6,62.0,5.6,4.4,0.0,55.4,2.4,15.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,7.0,
345.0,Kristian Fulton,23.0,TEN,RCB,13.0,13.0,2.0,72.0,37.0,51.4,496.0,13.4,6.9,2.0,71.3,10.3,282.0,214.0,4.0,2.0,0.0,0.0,0.0,2.0,40.0,8.0,16.7,
346.0,David Long,23.0,LAR,DB,16.0,5.0,1.0,46.0,28.0,60.9,374.0,13.4,8.1,1.0,84.9,10.6,262.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,11.1,
347.0,Kevin Minter,31.0,TAM,RILB,16.0,5.0,0.0,23.0,15.0,65.2,101.0,6.7,4.4,2.0,103.7,4.7,16.0,85.0,23.0,2.0,2.0,0.0,1.0,5.0,40.0,7.0,14.9,
348.0,Uchenna Nwosu,25.0,LAC,ROLB,17.0,15.0,1.0,8.0,6.0,75.0,35.0,5.8,4.4,1.0,82.8,2.8,3.0,32.0,57.0,13.0,12.0,4.0,5.0,30.0,40.0,7.0,14.9,
349.0,Andrew Sendejo,34.0,IND,FS,12.0,10.0,0.0,20.0,10.0,50.0,152.0,15.2,7.6,1.0,92.1,11.6,115.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,18.4,
350.0,Tarell Basham,27.0,DAL,LDE,17.0,6.0,0.0,4.0,4.0,100.0,41.0,10.3,10.3,0.0,109.4,3.0,12.0,29.0,9.0,9.0,8.0,0.0,3.5,21.0,39.0,6.0,13.3,
351.0,Brandon Copeland,30.0,ATL,LB,16.0,3.0,0.0,7.0,6.0,85.7,41.0,6.8,5.9,1.0,130.7,4.3,10.0,31.0,5.0,4.0,2.0,1.0,0.0,6.0,39.0,1.0,2.5,
352.0,Marcus Davenport,25.0,NOR,RDE,11.0,9.0,0.0,2.0,1.0,50.0,11.0,11.0,5.5,0.0,66.7,-3.0,1.0,10.0,1.0,6.0,5.0,0.0,9.0,21.0,39.0,3.0,7.1,
353.0,Carlton Davis,24.0,TAM,RCB,10.0,10.0,1.0,70.0,40.0,57.1,422.0,10.6,6.0,3.0,83.2,9.0,232.0,190.0,5.0,0.0,0.0,1.0,0.0,0.0,39.0,8.0,17.0,
354.0,Trevis Gipson,24.0,CHI,LOLB,16.0,9.0,0.0,4.0,4.0,100.0,41.0,10.3,10.3,0.0,109.4,1.0,4.0,37.0,13.0,8.0,1.0,2.0,7.0,17.0,39.0,7.0,15.2,
355.0,William Jackson III,29.0,WAS,RCB,12.0,12.0,2.0,66.0,39.0,59.1,498.0,12.8,7.5,6.0,100.4,13.1,380.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,11.4,
356.0,Alim McNeill,21.0,DET,NT,17.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,5.0,1.0,0.0,2.0,8.0,39.0,3.0,7.1,
357.0,Xavier Rhodes,31.0,IND,LCB,13.0,13.0,1.0,61.0,37.0,60.7,510.0,13.8,8.4,3.0,97.0,10.0,313.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,11.4,
358.0,Sheldon Richardson,31.0,MIN,RDT/RDE,17.0,7.0,0.0,2.0,2.0,100.0,4.0,2.0,2.0,0.0,79.2,-4.0,-8.0,12.0,0.0,6.0,9.0,3.0,2.5,18.0,39.0,3.0,7.1,
359.0,Dalvin Tomlinson,27.0,MIN,RDT,16.0,16.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,7.0,4.0,1.0,2.5,14.0,39.0,5.0,11.4,
360.0,DeShawn Williams,29.0,DEN,NT,15.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,4.0,2.0,1.0,9.0,39.0,2.0,4.9,
361.0,C.J. Henderson,23.0,2TM,RCB,12.0,7.0,0.0,37.0,27.0,73.0,324.0,12.0,8.8,3.0,126.4,10.4,227.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,11.4,
361.0,C.J. Henderson,23.0,JAX,CB,2.0,2.0,0.0,8.0,5.0,62.5,92.0,18.4,11.5,1.0,141.7,11.8,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,
361.0,C.J. Henderson,23.0,CAR,RCB,10.0,5.0,0.0,29.0,22.0,75.9,232.0,10.5,8.0,2.0,121.6,10.0,180.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,8.8,
362.0,Tre Flowers,26.0,2TM,DB,16.0,4.0,0.0,39.0,27.0,69.2,325.0,12.0,8.3,3.0,120.1,9.2,234.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,4.9,
362.0,Tre Flowers,26.0,SEA,DB,5.0,3.0,0.0,17.0,13.0,76.5,190.0,14.6,11.2,1.0,132.0,11.6,147.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.9,
362.0,Tre Flowers,26.0,CIN,DB,11.0,1.0,0.0,22.0,14.0,63.6,135.0,9.6,6.1,2.0,111.0,7.4,87.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,4.2,
363.0,Markus Bailey,24.0,CIN,LB,16.0,3.0,0.0,18.0,12.0,66.7,94.0,7.8,5.2,0.0,79.4,3.4,28.0,66.0,8.0,1.0,0.0,0.0,0.5,2.0,38.0,1.0,2.6,
364.0,Henry Black,24.0,GNB,S,17.0,0.0,1.0,29.0,21.0,72.4,322.0,15.3,11.1,2.0,117.3,9.9,163.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,11.6,
365.0,Jonathon Cooper,23.0,DEN,LOLB,16.0,5.0,0.0,1.0,1.0,100.0,-7.0,-7.0,-7.0,0.0,79.2,-7.0,-7.0,0.0,21.0,8.0,4.0,0.0,2.5,15.0,38.0,0.0,0.0,
366.0,Samson Ebukam,26.0,SFO,LDE/RDE,17.0,11.0,0.0,4.0,1.0,25.0,17.0,17.0,4.3,0.0,44.8,1.0,8.0,9.0,3.0,5.0,5.0,1.0,4.5,16.0,38.0,1.0,2.6,
367.0,Joe Haden,32.0,PIT,LCB,12.0,11.0,0.0,55.0,33.0,60.0,394.0,11.9,7.2,3.0,100.1,10.1,246.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8.0,17.4,
368.0,Antonio Hamilton,28.0,ARI,DB,17.0,2.0,0.0,36.0,23.0,63.9,219.0,9.5,6.1,1.0,89.9,9.1,142.0,77.0,10.0,1.0,0.0,1.0,0.0,1.0,38.0,2.0,5.0,
369.0,Johnathan Hankins,29.0,LVR,LDT,14.0,14.0,0.0,3.0,1.0,33.3,3.0,3.0,1.0,0.0,42.4,3.3,-1.0,4.0,0.0,1.0,2.0,1.0,0.0,3.0,38.0,4.0,9.5,
370.0,Danielle Hunter,27.0,MIN,LDE,7.0,7.0,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,95.8,-4.5,-9.0,23.0,2.0,13.0,2.0,0.0,6.0,21.0,38.0,2.0,5.0,
371.0,Matthew Ioannidis,27.0,WAS,DT,16.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,5.0,0.0,2.5,12.0,38.0,2.0,5.0,
372.0,DaQuan Jones,30.0,CAR,RDT,17.0,17.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,4.0,4.0,3.0,0.0,7.0,5.0,0.0,1.0,13.0,38.0,3.0,7.3,
373.0,Sebastian Joseph-Day,26.0,LAR,RDT,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,3.0,7.0,38.0,1.0,2.6,
374.0,Derrick Nnadi,25.0,KAN,RDT,17.0,10.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,118.7,0.0,0.0,15.0,0.0,1.0,2.0,0.0,3.0,6.0,38.0,3.0,7.3,
375.0,Tre Norwood,22.0,PIT,DB,17.0,3.0,1.0,40.0,29.0,72.5,320.0,11.0,8.0,2.0,102.1,8.0,160.0,160.0,11.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,9.5,
376.0,Quincy Roche,23.0,NYG,LB,14.0,3.0,0.0,5.0,4.0,80.0,45.0,11.3,9.0,0.0,104.2,0.2,1.0,44.0,7.0,2.0,2.0,0.0,2.5,7.0,38.0,3.0,7.3,
377.0,Preston Smith,29.0,GNB,LOLB,16.0,16.0,0.0,6.0,5.0,83.3,26.0,5.2,4.3,1.0,124.3,0.5,0.0,26.0,61.0,11.0,8.0,1.0,9.0,28.0,38.0,9.0,19.1,
378.0,Keith Taylor,23.0,CAR,DB,17.0,3.0,0.0,51.0,36.0,70.6,471.0,13.1,9.2,2.0,112.5,10.4,300.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,5.0,
379.0,Jaylon Smith,26.0,3TM,LB,10.0,4.0,0.0,19.0,15.0,78.9,93.0,6.2,4.9,0.0,87.1,0.2,-14.0,107.0,16.0,5.0,0.0,1.0,1.0,6.0,38.0,2.0,5.0,
379.0,Jaylon Smith,26.0,DAL,LB,4.0,2.0,0.0,10.0,9.0,90.0,63.0,7.0,6.3,0.0,92.9,0.3,-8.0,71.0,7.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,5.3,
379.0,Jaylon Smith,26.0,GNB,LB,2.0,0.0,0.0,3.0,3.0,100.0,13.0,4.3,4.3,0.0,84.7,-1.0,-3.0,16.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,
379.0,Jaylon Smith,26.0,NYG,LB,4.0,2.0,0.0,6.0,3.0,50.0,17.0,5.7,2.8,0.0,56.2,0.7,-3.0,20.0,6.0,2.0,0.0,1.0,1.0,3.0,19.0,0.0,0.0,
380.0,Robert Alford,33.0,ARI,DB,13.0,5.0,1.0,56.0,32.0,57.1,290.0,9.1,5.2,3.0,81.7,8.2,193.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,15.9,
381.0,Dorance Armstrong Jr.,24.0,DAL,RDE,13.0,5.0,0.0,2.0,2.0,100.0,15.0,7.5,7.5,0.0,97.9,-2.0,-4.0,19.0,3.0,10.0,6.0,1.0,5.0,22.0,37.0,0.0,0.0,
382.0,Cody Barton,25.0,SEA,LB,16.0,1.0,0.0,17.0,13.0,76.5,143.0,11.0,8.4,0.0,100.9,8.4,81.0,62.0,6.0,1.0,2.0,0.0,0.0,3.0,37.0,3.0,7.5,
383.0,Jadeveon Clowney,28.0,CLE,RDE,14.0,14.0,0.0,4.0,3.0,75.0,10.0,3.3,2.5,0.0,77.1,-1.5,-6.0,16.0,0.0,12.0,10.0,1.0,9.0,32.0,37.0,7.0,15.9,
384.0,Chris Harris Jr.,32.0,LAC,DB,14.0,11.0,1.0,55.0,33.0,60.0,406.0,12.3,7.4,3.0,93.4,9.5,303.0,103.0,11.0,1.0,1.0,0.0,0.0,2.0,37.0,7.0,15.9,
385.0,Justin Jones,25.0,LAC,RDE,11.0,11.0,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0.0,79.2,-1.0,-1.0,0.0,0.0,5.0,2.0,1.0,3.0,10.0,37.0,5.0,11.9,
386.0,Greg Newsome II,21.0,CLE,RCB,12.0,11.0,0.0,62.0,39.0,62.9,383.0,9.8,6.2,1.0,85.6,10.3,258.0,125.0,2.0,1.0,0.0,0.0,0.0,1.0,37.0,7.0,15.9,
387.0,Roy Robertson-Harris,28.0,JAX,LDE,14.0,13.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,6.0,6.0,2.0,3.0,15.0,37.0,5.0,11.9,
388.0,Duke Shelley,25.0,CHI,DB,10.0,4.0,0.0,43.0,32.0,74.4,371.0,11.6,8.6,0.0,100.0,5.1,125.0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,11.9,
389.0,Darrell Taylor,24.0,SEA,LDE,16.0,5.0,0.0,5.0,4.0,80.0,20.0,5.0,4.0,0.0,83.3,1.2,1.0,19.0,14.0,7.0,7.0,1.0,6.5,21.0,37.0,8.0,17.8,
390.0,Oren Burks,26.0,GNB,LB,17.0,3.0,0.0,14.0,10.0,71.4,62.0,6.2,4.4,0.0,80.1,2.1,19.0,43.0,11.0,1.0,1.0,0.0,0.5,3.0,36.0,3.0,7.7,
391.0,Dante Fowler,27.0,ATL,ROLB,14.0,6.0,0.0,4.0,3.0,75.0,47.0,15.7,11.8,0.0,113.5,1.5,0.0,47.0,14.0,8.0,4.0,1.0,4.5,17.0,36.0,7.0,16.3,
392.0,William Gholston,30.0,TAM,RDE,17.0,10.0,0.0,3.0,3.0,100.0,30.0,10.0,10.0,0.0,108.3,-1.7,-5.0,35.0,0.0,5.0,7.0,0.0,4.5,17.0,36.0,2.0,5.3,
393.0,Nnamdi Madubuike,24.0,BAL,LDE,15.0,11.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,2.0,2.0,9.0,0.0,2.0,3.0,2.0,2.0,7.0,36.0,1.0,2.7,
394.0,Osa Odighizuwa,23.0,DAL,LDT,16.0,12.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-7.0,-7.0,8.0,0.0,3.0,8.0,0.0,2.0,14.0,36.0,7.0,16.3,
395.0,Monty Rice,22.0,TEN,LB,10.0,4.0,0.0,13.0,10.0,76.9,70.0,7.0,5.4,1.0,114.3,2.6,43.0,27.0,3.0,0.0,2.0,0.0,0.0,2.0,36.0,3.0,7.7,
396.0,Dawuane Smoot,26.0,JAX,RDE,16.0,10.0,0.0,3.0,3.0,100.0,32.0,10.7,10.7,0.0,111.1,0.0,0.0,32.0,4.0,13.0,10.0,2.0,6.0,30.0,36.0,5.0,12.2,
397.0,Justin Strnad,25.0,DEN,RILB,16.0,5.0,0.0,22.0,14.0,63.6,177.0,12.6,8.0,0.0,88.6,1.4,17.0,160.0,18.0,2.0,0.0,0.0,0.0,2.0,36.0,4.0,10.0,
398.0,Fletcher Cox,31.0,PHI,RDT,16.0,16.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,3.0,3.0,5.0,0.0,11.0,8.0,0.0,3.5,23.0,35.0,2.0,5.4,
399.0,Carlos Dunlap,32.0,SEA,DE,17.0,2.0,0.0,4.0,4.0,100.0,35.0,8.8,8.8,0.0,103.1,0.5,2.0,33.0,17.0,8.0,4.0,8.0,8.5,21.0,35.0,1.0,2.8,
400.0,John Franklin-Myers,25.0,NYJ,LDE,16.0,16.0,1.0,3.0,2.0,66.7,-3.0,-1.5,-1.0,1.0,70.1,-5.0,-1.0,-2.0,0.0,10.0,9.0,0.0,6.0,25.0,35.0,2.0,5.4,
401.0,Richie Grant,24.0,ATL,DB,16.0,0.0,0.0,26.0,18.0,69.2,192.0,10.7,7.4,1.0,103.4,7.6,105.0,87.0,11.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,12.5,
402.0,A.J. Klein,30.0,BUF,LB,15.0,4.0,1.0,25.0,16.0,64.0,146.0,9.1,5.8,0.0,63.1,2.3,39.0,107.0,14.0,0.0,1.0,1.0,0.0,1.0,35.0,5.0,12.5,
403.0,Dallin Leavitt,27.0,LVR,DB,16.0,1.0,0.0,27.0,17.0,63.0,175.0,10.3,6.5,1.0,93.9,9.5,78.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,12.5,
404.0,Blake Lynch,24.0,MIN,LLB,16.0,6.0,1.0,11.0,8.0,72.7,51.0,6.4,4.6,0.0,44.1,3.0,31.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,0.0,
405.0,Bryan Mone,26.0,SEA,LDE,14.0,5.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,1.5,4.0,35.0,4.0,10.3,
406.0,Levi Onwuzurike,23.0,DET,DT,16.0,0.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,118.7,-4.0,-4.0,19.0,0.0,1.0,0.0,1.0,1.0,2.0,35.0,2.0,5.4,
407.0,Mykal Walker,24.0,ATL,LB,17.0,2.0,1.0,16.0,12.0,75.0,150.0,12.5,9.4,0.0,77.6,7.4,93.0,57.0,10.0,1.0,1.0,2.0,0.0,2.0,35.0,5.0,12.5,
408.0,Brandon Williams,32.0,BAL,NT,13.0,13.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,35.0,0.0,0.0,
409.0,Tavon Young,27.0,BAL,DB,17.0,7.0,1.0,58.0,38.0,65.5,336.0,8.8,5.8,2.0,85.1,5.6,170.0,166.0,21.0,2.0,1.0,0.0,2.0,5.0,35.0,5.0,12.5,
410.0,Julian Blackmon,23.0,IND,FS,6.0,6.0,0.0,11.0,8.0,72.7,110.0,13.8,10.0,1.0,134.7,14.5,87.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,12.8,
411.0,Morgan Fox,27.0,CAR,LDE,17.0,9.0,0.0,2.0,2.0,100.0,47.0,23.5,23.5,0.0,118.7,2.0,4.0,43.0,0.0,5.0,4.0,0.0,1.5,12.0,34.0,2.0,5.6,
412.0,Trey Hendrickson,27.0,CIN,RDE,16.0,14.0,0.0,6.0,5.0,83.3,32.0,6.4,5.3,0.0,88.9,-1.2,-7.0,39.0,8.0,16.0,14.0,0.0,14.0,45.0,34.0,3.0,8.1,PB
413.0,Justin Houston,32.0,BAL,LOLB,15.0,15.0,0.0,4.0,4.0,100.0,60.0,15.0,15.0,0.0,118.7,-1.8,-7.0,67.0,44.0,7.0,12.0,0.0,4.5,24.0,34.0,8.0,19.0,
414.0,Chris Jackson,23.0,TEN,S,12.0,3.0,0.0,44.0,30.0,68.2,329.0,11.0,7.5,2.0,105.2,9.7,202.0,127.0,6.0,2.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,
415.0,Jerry Jacobs,24.0,DET,LCB,13.0,9.0,0.0,39.0,23.0,59.0,288.0,12.5,7.4,1.0,90.5,11.7,200.0,88.0,1.0,1.0,1.0,0.0,0.0,2.0,34.0,6.0,15.0,
416.0,David Onyemata,29.0,NOR,RDT,11.0,11.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,6.0,7.0,0.0,2.0,16.0,34.0,3.0,8.1,
417.0,Shamar Stephen,30.0,DEN,DT,17.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-6.0,-6.0,7.0,0.0,2.0,3.0,1.0,0.0,5.0,34.0,1.0,2.9,
418.0,Solomon Thomas,26.0,LVR,DE,17.0,0.0,0.0,2.0,1.0,50.0,2.0,2.0,1.0,0.0,56.2,-5.0,-7.0,9.0,0.0,7.0,6.0,2.0,3.5,17.0,34.0,2.0,5.6,
419.0,Jonathan Greenard,24.0,HOU,RDE,12.0,12.0,0.0,2.0,2.0,100.0,15.0,7.5,7.5,0.0,97.9,-1.5,-3.0,18.0,1.0,6.0,5.0,4.0,8.0,19.0,33.0,2.0,5.7,
420.0,Kerry Hyder,30.0,SEA,LDE,15.0,7.0,0.0,4.0,4.0,100.0,37.0,9.3,9.3,0.0,105.2,-1.0,-4.0,41.0,3.0,3.0,8.0,0.0,1.5,13.0,33.0,2.0,5.7,
421.0,Malik McDowell,25.0,CLE,LDT,15.0,14.0,0.0,4.0,3.0,75.0,16.0,5.3,4.0,0.0,81.2,0.8,-8.0,24.0,2.0,2.0,2.0,0.0,3.0,7.0,33.0,8.0,19.5,
422.0,Adetokunbo Ogundeji,23.0,ATL,ROLB,16.0,11.0,0.0,9.0,7.0,77.8,42.0,6.0,4.7,0.0,86.1,1.6,13.0,29.0,4.0,4.0,1.0,1.0,1.0,6.0,33.0,5.0,13.2,
423.0,Odafe Oweh,23.0,BAL,DE,15.0,2.0,0.0,4.0,3.0,75.0,39.0,13.0,9.8,0.0,105.2,-2.3,-13.0,52.0,27.0,12.0,10.0,1.0,5.0,27.0,33.0,4.0,10.8,
424.0,Mike Purcell,30.0,DEN,NT,13.0,10.0,0.0,2.0,2.0,100.0,33.0,16.5,16.5,0.0,118.7,-4.0,-8.0,41.0,0.0,1.0,2.0,1.0,0.0,3.0,33.0,7.0,17.5,
425.0,Vita Vea,26.0,TAM,NT,16.0,16.0,0.0,1.0,1.0,100.0,-6.0,-6.0,-6.0,0.0,79.2,-6.0,-6.0,0.0,0.0,3.0,7.0,3.0,4.0,15.0,33.0,5.0,13.2,PB
426.0,Chauncey Golston,23.0,DAL,LB,15.0,0.0,0.0,4.0,3.0,75.0,30.0,10.0,7.5,0.0,95.8,1.5,6.0,24.0,2.0,6.0,2.0,1.0,1.0,10.0,32.0,2.0,5.9,
427.0,Talanoa Hufanga,22.0,SFO,DB,15.0,3.0,0.0,24.0,14.0,58.3,205.0,14.6,8.5,2.0,114.1,11.9,150.0,55.0,16.0,1.0,1.0,0.0,0.0,2.0,32.0,4.0,11.1,
428.0,Alexander Johnson,30.0,DEN,LILB,6.0,6.0,0.0,18.0,7.0,38.9,72.0,10.3,4.0,1.0,69.7,5.3,45.0,27.0,27.0,1.0,0.0,0.0,2.0,3.0,32.0,0.0,0.0,
429.0,Kwity Paye,23.0,IND,LDE,15.0,15.0,0.0,4.0,1.0,25.0,9.0,9.0,2.3,0.0,39.6,-0.3,-2.0,11.0,5.0,5.0,6.0,0.0,4.0,16.0,32.0,1.0,3.0,
430.0,Sheldon Rankins,27.0,NYJ,DT,16.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,5.0,3.0,0.0,3.0,11.0,32.0,5.0,13.5,
431.0,Jihad Ward,27.0,JAX,DE,17.0,1.0,0.0,4.0,4.0,100.0,21.0,5.3,5.3,0.0,88.5,1.5,6.0,15.0,5.0,5.0,5.0,0.0,2.0,12.0,32.0,6.0,15.8,
432.0,Carlos Watkins,28.0,DAL,RDT,15.0,14.0,1.0,3.0,3.0,100.0,4.0,1.3,1.3,0.0,39.6,-2.3,-7.0,11.0,0.0,1.0,1.0,1.0,1.0,3.0,32.0,0.0,0.0,
433.0,Vernon Hargreaves III,26.0,2TM,DB,12.0,6.0,1.0,32.0,25.0,78.1,393.0,15.7,12.3,1.0,115.2,10.8,267.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,15.8,
433.0,Vernon Hargreaves III,26.0,HOU,DB,8.0,5.0,1.0,27.0,21.0,77.8,360.0,17.1,13.3,1.0,115.7,12.6,273.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,10.0,
433.0,Vernon Hargreaves III,26.0,CIN,DB,4.0,1.0,0.0,5.0,4.0,80.0,33.0,8.3,6.6,0.0,94.2,0.8,-6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,37.5,
434.0,Denico Autry,31.0,TEN,LDE,17.0,11.0,0.0,5.0,3.0,60.0,32.0,10.7,6.4,0.0,78.7,-1.8,-6.0,38.0,0.0,14.0,8.0,4.0,9.0,32.0,31.0,6.0,16.2,
435.0,Austin Bryant,25.0,DET,LOLB,14.0,5.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,118.7,-3.0,-3.0,4.0,24.0,4.0,1.0,0.0,4.5,10.0,31.0,10.0,24.4,
436.0,K'Lavon Chaisson,22.0,JAX,ROLB,15.0,8.0,0.0,13.0,9.0,69.2,73.0,8.1,5.6,1.0,108.8,5.3,36.0,37.0,25.0,4.0,3.0,0.0,1.0,8.0,31.0,7.0,18.4,
437.0,Dre'Mont Jones,24.0,DEN,LDE,16.0,7.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,-3.0,-3.0,7.0,0.0,9.0,6.0,1.0,5.5,21.0,31.0,1.0,3.1,
438.0,Tyler Lancaster,27.0,GNB,DT,16.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,
439.0,Roy Lopez,24.0,HOU,RDT,16.0,15.0,0.0,1.0,1.0,100.0,3.0,3.0,3.0,0.0,79.2,-5.0,-5.0,8.0,0.0,1.0,1.0,0.0,1.0,3.0,31.0,7.0,18.4,
440.0,Kenneth Murray,23.0,LAC,LILB/RILB,11.0,6.0,0.0,12.0,11.0,91.7,100.0,9.1,8.3,1.0,129.2,6.1,21.0,79.0,21.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,11.4,
441.0,Del'Shawn Phillips,25.0,NYJ,LB,17.0,1.0,0.0,9.0,9.0,100.0,104.0,11.6,11.6,1.0,151.9,1.9,17.0,87.0,4.0,1.0,0.0,0.0,1.0,2.0,31.0,3.0,8.8,
442.0,Jason Pierre-Paul,32.0,TAM,LOLB,12.0,12.0,0.0,13.0,13.0,100.0,108.0,8.3,8.3,1.0,126.9,2.0,26.0,82.0,47.0,9.0,2.0,3.0,2.5,14.0,31.0,5.0,13.9,
443.0,Danny Shelton,28.0,NYG,NT,13.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,31.0,2.0,6.1,
444.0,E.J. Speed,26.0,IND,LB,17.0,1.0,0.0,12.0,9.0,75.0,84.0,9.3,7.0,0.0,93.7,2.1,15.0,69.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,3.1,
445.0,Chandon Sullivan,25.0,GNB,DB,17.0,10.0,3.0,67.0,44.0,65.7,560.0,12.7,8.4,4.0,92.9,8.9,239.0,321.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,16.2,
446.0,DeMarcus Walker,27.0,HOU,DE,13.0,2.0,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,95.8,-3.5,-7.0,21.0,0.0,6.0,6.0,1.0,2.0,14.0,31.0,4.0,11.4,
447.0,Rock Ya-Sin,25.0,IND,LCB,13.0,8.0,0.0,45.0,24.0,53.3,217.0,9.0,4.8,3.0,88.8,10.6,181.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,8.8,
448.0,Joe Bachie,23.0,CIN,LB,9.0,2.0,0.0,10.0,8.0,80.0,53.0,6.6,5.3,0.0,88.7,5.4,30.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,
449.0,Zack Baun,25.0,NOR,LB,17.0,4.0,0.0,14.0,11.0,78.6,121.0,11.0,8.6,0.0,102.7,3.7,32.0,89.0,8.0,1.0,1.0,0.0,0.0,2.0,30.0,2.0,6.3,
